gene_id,gene_name,gene_biotype,sample,log2_counts
ENSG00000234377,RNF219-AS1,antisense,EZH,0.00304419350571472
ENSG00000234380,LINC01426,lincRNA,CTRL,0.01347379046783681
ENSG00000234380,LINC01426,lincRNA,EZH,0.01481619730610186
ENSG00000234383,CTBP2P8,processed_pseudogene,CTRL,1.4297743766118225
ENSG00000234383,CTBP2P8,processed_pseudogene,EZH,1.569683273899492
ENSG00000234386,OR7E162P,unprocessed_pseudogene,CTRL,0.40034854269094133
ENSG00000234386,OR7E162P,unprocessed_pseudogene,EZH,0.38597835873742053
ENSG00000234394,AL353608.3,lincRNA,CTRL,0.04090188117491571
ENSG00000234394,AL353608.3,lincRNA,EZH,0.03506952380689666
ENSG00000234397,PPIAP34,processed_pseudogene,CTRL,3.2385584078296175
ENSG00000234397,PPIAP34,processed_pseudogene,EZH,3.063317417653723
ENSG00000234420,ZNF37BP,transcribed_processed_pseudogene,CTRL,2.7792233631603422
ENSG00000234420,ZNF37BP,transcribed_processed_pseudogene,EZH,2.7353510937320236
ENSG00000234424,AL353743.4,unprocessed_pseudogene,CTRL,0.2186480636266037
ENSG00000234424,AL353743.4,unprocessed_pseudogene,EZH,0.4049627200952895
ENSG00000234429,AC105342.1,processed_pseudogene,CTRL,0.01062739932766105
ENSG00000234429,AC105342.1,processed_pseudogene,EZH,0.00390631772107033
ENSG00000234432,AC092171.3,lincRNA,CTRL,0.5060682455123634
ENSG00000234432,AC092171.3,lincRNA,EZH,0.34840136632360885
ENSG00000234444,ZNF736,protein_coding,CTRL,0.01946352067228453
ENSG00000234444,ZNF736,protein_coding,EZH,0.05175713743945007
ENSG00000234466,AL590240.2,processed_pseudogene,CTRL,1.5205131204047737
ENSG00000234466,AL590240.2,processed_pseudogene,EZH,1.7868871804559616
ENSG00000234473,ZNF101P2,processed_pseudogene,CTRL,0.11422557091955776
ENSG00000234473,ZNF101P2,processed_pseudogene,EZH,0.34702521797574776
ENSG00000234476,AC092811.1,lincRNA,CTRL,0.08215855554144672
ENSG00000234476,AC092811.1,lincRNA,EZH,0.0407563717567052
ENSG00000234488,AC096664.2,processed_pseudogene,CTRL,0.6991383740063716
ENSG00000234488,AC096664.2,processed_pseudogene,EZH,0.4006723537246926
ENSG00000234491,HNRNPA1P51,processed_pseudogene,CTRL,0.18099011679681137
ENSG00000234491,HNRNPA1P51,processed_pseudogene,EZH,0.575463998399632
ENSG00000234492,RPL34-AS1,lincRNA,CTRL,0.07778305638438258
ENSG00000234492,RPL34-AS1,lincRNA,EZH,0.13423135607019657
ENSG00000234494,SP2-AS1,antisense,CTRL,0.23883481958769393
ENSG00000234494,SP2-AS1,antisense,EZH,0.37120815853869016
ENSG00000234496,MRPS21P1,processed_pseudogene,CTRL,0.540116537612099
ENSG00000234496,MRPS21P1,processed_pseudogene,EZH,0.6625016022225895
ENSG00000234498,RPL13AP20,processed_pseudogene,CTRL,2.1128733542482627
ENSG00000234498,RPL13AP20,processed_pseudogene,EZH,2.2663332211768457
ENSG00000234509,AP000253.1,lincRNA,CTRL,0.03234632086335321
ENSG00000234509,AP000253.1,lincRNA,EZH,0.04720267320328939
ENSG00000234513,AC073072.2,processed_pseudogene,CTRL,5.638432680204323
ENSG00000234513,AC073072.2,processed_pseudogene,EZH,6.013412431721737
ENSG00000234515,PPP1R2P1,transcribed_processed_pseudogene,CTRL,0.2916402305846818
ENSG00000234515,PPP1R2P1,transcribed_processed_pseudogene,EZH,0.28579425375846057
ENSG00000234518,PTGES3P1,processed_pseudogene,CTRL,4.379353609668575
ENSG00000234518,PTGES3P1,processed_pseudogene,EZH,4.002750843856863
ENSG00000234545,FAM133B,protein_coding,CTRL,2.030840227929452
ENSG00000234545,FAM133B,protein_coding,EZH,2.1509775923605177
ENSG00000234558,API5P1,processed_pseudogene,CTRL,3.365231925549884
ENSG00000234558,API5P1,processed_pseudogene,EZH,3.1746242426426385
ENSG00000234559,RPL22P7,processed_pseudogene,CTRL,1.927984733698042
ENSG00000234559,RPL22P7,processed_pseudogene,EZH,1.2958768901773483
ENSG00000234564,HSPA8P20,processed_pseudogene,CTRL,0.13823538300714996
ENSG00000234564,HSPA8P20,processed_pseudogene,EZH,0.02635825071983293
ENSG00000234568,BIN2P1,processed_pseudogene,CTRL,1.3441389389104526
ENSG00000234568,BIN2P1,processed_pseudogene,EZH,1.1930465561560628
ENSG00000234569,RAD1P1,processed_pseudogene,CTRL,0.8556694737782468
ENSG00000234569,RAD1P1,processed_pseudogene,EZH,0.772284234483574
ENSG00000234571,AC239798.2,lincRNA,CTRL,0.03062399109077019
ENSG00000234571,AC239798.2,lincRNA,EZH,0.02252385956399752
ENSG00000234572,LINC01800,lincRNA,CTRL,0.22214327064356976
ENSG00000234572,LINC01800,lincRNA,EZH,0.3790999448463277
ENSG00000234585,CCT6P3,transcribed_unprocessed_pseudogene,CTRL,2.882464094037062
ENSG00000234585,CCT6P3,transcribed_unprocessed_pseudogene,EZH,2.8095453175831757
ENSG00000234589,AC125807.1,processed_pseudogene,CTRL,1.2391572065506402
ENSG00000234589,AC125807.1,processed_pseudogene,EZH,1.3800092953825167
ENSG00000234602,MCIDAS,protein_coding,CTRL,1.524348879713317
ENSG00000234602,MCIDAS,protein_coding,EZH,1.6466656251948983
ENSG00000234604,AL021068.2,processed_pseudogene,CTRL,1.0090752595671943
ENSG00000234604,AL021068.2,processed_pseudogene,EZH,0.4555891233187115
ENSG00000234608,MAPKAPK5-AS1,lincRNA,CTRL,3.003567089387299
ENSG00000234608,MAPKAPK5-AS1,lincRNA,EZH,3.2899636782487964
ENSG00000234616,JRK,protein_coding,CTRL,2.740124652613202
ENSG00000234616,JRK,protein_coding,EZH,2.675907339651697
ENSG00000234617,SNRK-AS1,antisense,CTRL,0.03109329731144374
ENSG00000234617,SNRK-AS1,antisense,EZH,0.12152248135845808
ENSG00000234618,RPSAP9,processed_pseudogene,CTRL,6.592507175867588
ENSG00000234618,RPSAP9,processed_pseudogene,EZH,7.13404216649754
ENSG00000234619,RPL7P11,processed_pseudogene,CTRL,3.081313224834223
ENSG00000234619,RPL7P11,processed_pseudogene,EZH,2.6820710767184543
ENSG00000234624,AC016894.1,processed_pseudogene,CTRL,5.814315927044282
ENSG00000234624,AC016894.1,processed_pseudogene,EZH,5.688378495046884
ENSG00000234627,NUS1P3,processed_pseudogene,CTRL,0.3383561003935019
ENSG00000234627,NUS1P3,processed_pseudogene,EZH,0.5596104210417029
ENSG00000234629,WDR82P1,processed_pseudogene,CTRL,0.7433012685960115
ENSG00000234629,WDR82P1,processed_pseudogene,EZH,0.5408069736219293
ENSG00000234636,MED14OS,antisense,CTRL,0.15382271813163498
ENSG00000234636,MED14OS,antisense,EZH,0.3660531181334182
ENSG00000234645,YWHAEP5,processed_pseudogene,CTRL,2.770664845833095
ENSG00000234645,YWHAEP5,processed_pseudogene,EZH,2.791202744421718
ENSG00000234648,AL162151.2,processed_pseudogene,CTRL,7.2396522032586414
ENSG00000234648,AL162151.2,processed_pseudogene,EZH,7.662032145679521
ENSG00000234665,AL512625.3,lincRNA,CTRL,0.5337551488166492
ENSG00000234665,AL512625.3,lincRNA,EZH,0.47925204737741217
ENSG00000234683,AL138799.3,processed_pseudogene,CTRL,4.181279158092487
ENSG00000234683,AL138799.3,processed_pseudogene,EZH,5.556015247509274
ENSG00000234684,SDCBP2-AS1,antisense,CTRL,0.14542074210075917
ENSG00000234684,SDCBP2-AS1,antisense,EZH,0.2368809308608239
ENSG00000234685,NUS1P2,processed_pseudogene,CTRL,0.04124059871002837
ENSG00000234685,NUS1P2,processed_pseudogene,EZH,0.03036178117737057
ENSG00000234694,AL139289.2,antisense,CTRL,0.38558621555655137
ENSG00000234694,AL139289.2,antisense,EZH,0.25897259049285887
ENSG00000234702,VDAC1P3,processed_pseudogene,CTRL,2.3686886601644046
ENSG00000234702,VDAC1P3,processed_pseudogene,EZH,2.124319819956793
ENSG00000234705,HMGA1P4,antisense,CTRL,0.3820361805735543
ENSG00000234705,HMGA1P4,antisense,EZH,0.41526253521056505
ENSG00000234709,UPF3AP3,transcribed_processed_pseudogene,CTRL,0.178466309342015
ENSG00000234709,UPF3AP3,transcribed_processed_pseudogene,EZH,0.3398097535422535
ENSG00000234718,AC007161.1,transcribed_processed_pseudogene,CTRL,0.02420921910278947
ENSG00000234718,AC007161.1,transcribed_processed_pseudogene,EZH,0.01779535242743621
ENSG00000234719,NPIPB2,protein_coding,CTRL,2.025913752200806
ENSG00000234719,NPIPB2,protein_coding,EZH,1.981846182629308
ENSG00000234720,ATP5F1AP8,processed_pseudogene,CTRL,0.16047541299828905
ENSG00000234720,ATP5F1AP8,processed_pseudogene,EZH,0.10018363226763186
ENSG00000234735,AL022237.1,processed_pseudogene,CTRL,0.3593580296694826
ENSG00000234735,AL022237.1,processed_pseudogene,EZH,0.14238338092282937
ENSG00000234741,GAS5,processed_transcript,CTRL,6.95961635180557
ENSG00000234741,GAS5,processed_transcript,EZH,7.463728597735309
ENSG00000234742,AC144530.1,processed_pseudogene,CTRL,7.742799150086442
ENSG00000234742,AC144530.1,processed_pseudogene,EZH,8.43983900983785
ENSG00000234743,EIF5AP4,processed_pseudogene,CTRL,2.520158542544644
ENSG00000234743,EIF5AP4,processed_pseudogene,EZH,2.3984700212205197
ENSG00000234745,HLA-B,protein_coding,CTRL,4.584495366918883
ENSG00000234745,HLA-B,protein_coding,EZH,4.358283740634817
ENSG00000234750,AC012618.2,processed_pseudogene,CTRL,0.1625608812518772
ENSG00000234750,AC012618.2,processed_pseudogene,EZH,0.4788677525487077
ENSG00000234751,AP002381.1,processed_pseudogene,CTRL,1.8940560397344004
ENSG00000234751,AP002381.1,processed_pseudogene,EZH,1.9058638019438403
ENSG00000234753,FOXP4-AS1,antisense,CTRL,0.7229081741695184
ENSG00000234753,FOXP4-AS1,antisense,EZH,0.8757208202943604
ENSG00000234769,WASH4P,unprocessed_pseudogene,CTRL,1.840085884130818
ENSG00000234769,WASH4P,unprocessed_pseudogene,EZH,1.7964445048125472
ENSG00000234771,SLC25A25-AS1,antisense,CTRL,1.4304775600495911
ENSG00000234771,SLC25A25-AS1,antisense,EZH,1.88484033452069
ENSG00000234772,LINC00412,antisense,CTRL,0.23979530949121572
ENSG00000234772,LINC00412,antisense,EZH,0.17966694813699763
ENSG00000234773,AC012618.3,transcribed_unprocessed_pseudogene,CTRL,0.4380156920099863
ENSG00000234773,AC012618.3,transcribed_unprocessed_pseudogene,EZH,0.2713760695942047
ENSG00000234776,C11orf94,protein_coding,CTRL,0.0930459856240028
ENSG00000234776,C11orf94,protein_coding,EZH,0.4504396280335812
ENSG00000234782,TPT1P9,processed_pseudogene,CTRL,7.633714034480429
ENSG00000234782,TPT1P9,processed_pseudogene,EZH,8.067362751147254
ENSG00000234785,EEF1GP5,processed_pseudogene,CTRL,4.098977486922434
ENSG00000234785,EEF1GP5,processed_pseudogene,EZH,4.2997351205332315
ENSG00000234788,HSPA8P3,processed_pseudogene,CTRL,0.04608000582311312
ENSG00000234788,HSPA8P3,processed_pseudogene,EZH,0.03393957310796153
ENSG00000234797,RPS3AP6,processed_pseudogene,CTRL,8.614143291796996
ENSG00000234797,RPS3AP6,processed_pseudogene,EZH,8.715723132462704
ENSG00000234800,PCMTD1P3,processed_pseudogene,CTRL,0.4025119831772021
ENSG00000234800,PCMTD1P3,processed_pseudogene,EZH,0.3947305400276507
ENSG00000234801,MORF4,processed_pseudogene,CTRL,2.930204506530206
ENSG00000234801,MORF4,processed_pseudogene,EZH,2.7923796301073587
ENSG00000234806,RPL26P29,processed_pseudogene,CTRL,0.7600725399901168
ENSG00000234806,RPL26P29,processed_pseudogene,EZH,0.9185427456387406
ENSG00000234814,SVIL2P,transcribed_unprocessed_pseudogene,CTRL,0.5325343540771292
ENSG00000234814,SVIL2P,transcribed_unprocessed_pseudogene,EZH,0.4876249589647611
ENSG00000234819,AL353705.4,processed_pseudogene,CTRL,3.003650644401413
ENSG00000234819,AL353705.4,processed_pseudogene,EZH,2.792647308234557
ENSG00000234825,XRCC6P2,processed_pseudogene,CTRL,6.201594811748178
ENSG00000234825,XRCC6P2,processed_pseudogene,EZH,6.001328461539993
ENSG00000234841,AC017007.2,processed_pseudogene,CTRL,0.6809667199251814
ENSG00000234841,AC017007.2,processed_pseudogene,EZH,0.8812844382940975
ENSG00000234844,CDC42P2,processed_pseudogene,CTRL,0.12298074498081196
ENSG00000234844,CDC42P2,processed_pseudogene,EZH,0.04632504707910089
ENSG00000234851,RPL23AP42,processed_pseudogene,CTRL,7.204749646405674
ENSG00000234851,RPL23AP42,processed_pseudogene,EZH,7.542832500437083
ENSG00000234882,EIF3EP1,processed_pseudogene,CTRL,3.349811008714523
ENSG00000234882,EIF3EP1,processed_pseudogene,EZH,3.0173355311185976
ENSG00000234883,MIR155HG,lincRNA,CTRL,1.7876165925072298
ENSG00000234883,MIR155HG,lincRNA,EZH,1.353321857612633
ENSG00000234898,CHEK2P3,unprocessed_pseudogene,CTRL,0.49396982633093983
ENSG00000234898,CHEK2P3,unprocessed_pseudogene,EZH,0.6771156243406323
ENSG00000234911,TEX21P,transcribed_unitary_pseudogene,CTRL,0.03424180195815059
ENSG00000234911,TEX21P,transcribed_unitary_pseudogene,EZH,0.01684417596809135
ENSG00000234912,SNHG20,sense_overlapping,CTRL,1.3441528410251096
ENSG00000234912,SNHG20,sense_overlapping,EZH,1.554311873819293
ENSG00000234917,AC098484.2,lincRNA,CTRL,0.7791163756954417
ENSG00000234917,AC098484.2,lincRNA,EZH,1.0574715350725052
ENSG00000234925,ATP5PDP4,processed_pseudogene,CTRL,2.5873187446947212
ENSG00000234925,ATP5PDP4,processed_pseudogene,EZH,2.631988371190269
ENSG00000234933,CDC42P1,processed_pseudogene,CTRL,0.5927877363658212
ENSG00000234933,CDC42P1,processed_pseudogene,EZH,0.9625013989021932
ENSG00000234936,AC010883.1,antisense,CTRL,0.9665060382287332
ENSG00000234936,AC010883.1,antisense,EZH,0.45755092463234515
ENSG00000234941,AL117339.3,processed_pseudogene,CTRL,1.1700204928499234
ENSG00000234941,AL117339.3,processed_pseudogene,EZH,1.1767895378061932
ENSG00000234946,SDHCP3,processed_pseudogene,CTRL,2.4601553391059605
ENSG00000234946,SDHCP3,processed_pseudogene,EZH,2.067767018345128
ENSG00000234964,FABP5P7,processed_pseudogene,CTRL,6.587009879962152
ENSG00000234964,FABP5P7,processed_pseudogene,EZH,6.924031264048129
ENSG00000234969,AL627389.1,processed_pseudogene,CTRL,0.11858578731879992
ENSG00000234969,AL627389.1,processed_pseudogene,EZH,0.02248604359320438
ENSG00000234975,FTH1P2,processed_pseudogene,CTRL,4.616686952725137
ENSG00000234975,FTH1P2,processed_pseudogene,EZH,4.091145137506311
ENSG00000234981,AC244034.1,processed_pseudogene,CTRL,5.588414459544299
ENSG00000234981,AC244034.1,processed_pseudogene,EZH,5.679833177380683
ENSG00000234982,AL441963.1,processed_pseudogene,CTRL,0.08940061696740753
ENSG00000234982,AL441963.1,processed_pseudogene,EZH,0.3837883965279155
ENSG00000234996,AC098934.2,transcribed_processed_pseudogene,CTRL,0.01565050712246776
ENSG00000234996,AC098934.2,transcribed_processed_pseudogene,EZH,0.0114951047354432
ENSG00000234997,AC016745.1,antisense,CTRL,0.13706721996994722
ENSG00000234997,AC016745.1,antisense,EZH,0.15010265762340502
ENSG00000235001,EIF4A1P2,processed_pseudogene,CTRL,5.311804215297217
ENSG00000235001,EIF4A1P2,processed_pseudogene,EZH,4.82442450194283
ENSG00000235008,AL023775.1,processed_pseudogene,CTRL,1.9417949567640465
ENSG00000235008,AL023775.1,processed_pseudogene,EZH,1.8962055378627964
ENSG00000235013,COX20P2,processed_pseudogene,CTRL,1.8260681696841712
ENSG00000235013,COX20P2,processed_pseudogene,EZH,1.6915924986004998
ENSG00000235014,REREP2Y,unprocessed_pseudogene,CTRL,0.1719466650536348
ENSG00000235014,REREP2Y,unprocessed_pseudogene,EZH,0.12807647797811988
ENSG00000235018,AL137077.1,processed_pseudogene,CTRL,0.06756445027040334
ENSG00000235018,AL137077.1,processed_pseudogene,EZH,0.3174837384920691
ENSG00000235028,HMGN1P30,processed_pseudogene,CTRL,4.293428857228867
ENSG00000235028,HMGN1P30,processed_pseudogene,EZH,4.3794948294965685
ENSG00000235036,AL035456.1,processed_pseudogene,CTRL,4.257171855645567
ENSG00000235036,AL035456.1,processed_pseudogene,EZH,3.979075923968968
ENSG00000235043,TECRP1,processed_pseudogene,CTRL,4.9950601609188805
ENSG00000235043,TECRP1,processed_pseudogene,EZH,5.213003884189391
ENSG00000235044,PPIAP3,processed_pseudogene,CTRL,2.5760005218153466
ENSG00000235044,PPIAP3,processed_pseudogene,EZH,2.567235027838716
ENSG00000235045,RPL7P8,processed_pseudogene,CTRL,5.744368944195553
ENSG00000235045,RPL7P8,processed_pseudogene,EZH,6.112485520102773
ENSG00000235058,ZMYND10-AS1,antisense,CTRL,0.2660658398754262
ENSG00000235058,ZMYND10-AS1,antisense,EZH,0.6039571832029484
ENSG00000235060,VDAC1P4,processed_pseudogene,CTRL,0.4476488005709237
ENSG00000235060,VDAC1P4,processed_pseudogene,EZH,0.5745316564854424
ENSG00000235064,SLC25A5P2,processed_pseudogene,CTRL,0.3265394551242437
ENSG00000235064,SLC25A5P2,processed_pseudogene,EZH,0.27141546712954673
ENSG00000235065,RPL24P2,processed_pseudogene,CTRL,4.5142035398170695
ENSG00000235065,RPL24P2,processed_pseudogene,EZH,4.33295595621281
ENSG00000235071,AC073909.1,processed_pseudogene,CTRL,0.07132569500302377
ENSG00000235071,AC073909.1,processed_pseudogene,EZH,0.05265438402248157
ENSG00000235072,AC012074.1,lincRNA,CTRL,0.20656352229653877
ENSG00000235072,AC012074.1,lincRNA,EZH,0.38726621207659034
ENSG00000235076,GAPDHP52,processed_pseudogene,CTRL,0.2486800026136465
ENSG00000235076,GAPDHP52,processed_pseudogene,EZH,0.08288104140004483
ENSG00000235077,AC073842.1,antisense,CTRL,0.19917787609153736
ENSG00000235077,AC073842.1,antisense,EZH,0.2176893214441689
ENSG00000235078,AC231981.1,antisense,CTRL,0.07311081325860853
ENSG00000235078,AC231981.1,antisense,EZH,0.20476941222298065
ENSG00000235081,AC245052.3,processed_pseudogene,CTRL,1.484507559841803
ENSG00000235081,AC245052.3,processed_pseudogene,EZH,1.3125037784488618
ENSG00000235082,SUMO1P3,processed_pseudogene,CTRL,5.17560177184116
ENSG00000235082,SUMO1P3,processed_pseudogene,EZH,4.281325969582358
ENSG00000235084,CHCHD2P6,processed_pseudogene,CTRL,7.269677947752091
ENSG00000235084,CHCHD2P6,processed_pseudogene,EZH,7.485383678105859
ENSG00000235092,ID2-AS1,antisense,CTRL,0.03503005974048939
ENSG00000235092,ID2-AS1,antisense,EZH,0.08826672787045879
ENSG00000235095,AC099654.2,unprocessed_pseudogene,CTRL,0.4683939918984545
ENSG00000235095,AC099654.2,unprocessed_pseudogene,EZH,0.4496577955540068
ENSG00000235100,AL157400.3,lincRNA,CTRL,0.0820354948900377
ENSG00000235100,AL157400.3,lincRNA,EZH,0.13767522339839897
ENSG00000235105,AL356968.2,processed_pseudogene,CTRL,1.4176982697948284
ENSG00000235105,AL356968.2,processed_pseudogene,EZH,1.2290710740944066
ENSG00000235106,BRD3OS,protein_coding,CTRL,2.4365404485532554
ENSG00000235106,BRD3OS,protein_coding,EZH,2.282064659179778
ENSG00000235109,ZSCAN31,protein_coding,CTRL,1.1173681712427792
ENSG00000235109,ZSCAN31,protein_coding,EZH,0.8759982649027762
ENSG00000235111,Z97192.3,sense_intronic,CTRL,0.33775895856378985
ENSG00000235111,Z97192.3,sense_intronic,EZH,0.3641112075796049
ENSG00000235115,CHCHD2P8,processed_pseudogene,CTRL,4.751597227689094
ENSG00000235115,CHCHD2P8,processed_pseudogene,EZH,4.463319461601587
ENSG00000235145,RPSAP16,processed_pseudogene,CTRL,0.12763979009345763
ENSG00000235145,RPSAP16,processed_pseudogene,EZH,0.0947033324216934
ENSG00000235159,AL121672.2,lincRNA,CTRL,0.04152193271377352
ENSG00000235159,AL121672.2,lincRNA,EZH,0.1467554339040852
ENSG00000235162,C12orf75,protein_coding,CTRL,4.263691468695661
ENSG00000235162,C12orf75,protein_coding,EZH,3.7818835588174777
ENSG00000235165,CDK5P1,processed_pseudogene,CTRL,0.1945033975379289
ENSG00000235165,CDK5P1,processed_pseudogene,EZH,0.14516347253278997
ENSG00000235169,SMIM1,protein_coding,CTRL,0.03675767094653765
ENSG00000235169,SMIM1,protein_coding,EZH,0.17949473624263493
ENSG00000235172,LINC01366,lincRNA,CTRL,0.3001931855153345
ENSG00000235172,LINC01366,lincRNA,EZH,0.35923803645578267
ENSG00000235173,HGH1,protein_coding,CTRL,4.0152066239306485
ENSG00000235173,HGH1,protein_coding,EZH,4.159195601145055
ENSG00000235174,RPL39P3,processed_pseudogene,CTRL,9.924445350365705
ENSG00000235174,RPL39P3,processed_pseudogene,EZH,10.328608601692316
ENSG00000235175,RPL26P37,processed_pseudogene,CTRL,6.012965931247394
ENSG00000235175,RPL26P37,processed_pseudogene,EZH,6.341958258026122
ENSG00000235192,AC009495.3,lincRNA,CTRL,0.09084652980010868
ENSG00000235192,AC009495.3,lincRNA,EZH,0.03398263211758147
ENSG00000235194,PPP1R3E,protein_coding,CTRL,2.1829740918708658
ENSG00000235194,PPP1R3E,protein_coding,EZH,2.208223706942158
ENSG00000235207,TUBBP6,processed_pseudogene,CTRL,0.2510299791775686
ENSG00000235207,TUBBP6,processed_pseudogene,EZH,0.07827802962907598
ENSG00000235217,TSPY26P,transcribed_processed_pseudogene,CTRL,0.08745200089944191
ENSG00000235217,TSPY26P,transcribed_processed_pseudogene,EZH,0.08972435595933419
ENSG00000235218,AC092638.2,processed_pseudogene,CTRL,0.27960041572368155
ENSG00000235218,AC092638.2,processed_pseudogene,EZH,0.16045245691995255
ENSG00000235225,AC016712.1,processed_pseudogene,CTRL,4.661688720615438
ENSG00000235225,AC016712.1,processed_pseudogene,EZH,4.4085212228328405
ENSG00000235236,AC137630.2,antisense,CTRL,0.29882375071494577
ENSG00000235236,AC137630.2,antisense,EZH,0.04002553089728908
ENSG00000235238,SUMO2P1,processed_pseudogene,CTRL,4.793986482891658
ENSG00000235238,SUMO2P1,processed_pseudogene,EZH,4.717045131736118
ENSG00000235245,AL360181.2,antisense,CTRL,1.5161390190640034
ENSG00000235245,AL360181.2,antisense,EZH,1.474875985849611
